Order_ID,Order_Date,Carrier,Route,Region,Shipment_Type,Promised_TAT_Days,Actual_TAT_Days,On_Time,In_Full,OTIF,Freight_Cost_INR,Service_Failure_Reason,TAT_Delay
ORD100940,2024-06-29,Delhivery,Delhi-Mumbai,North,Standard,3,6,FALSE,TRUE,FALSE,655.01,High Volume Surge,3
ORD100941,2024-04-20,DTDC,Kochi-Coimbatore,South,Economy,6,8,FALSE,TRUE,FALSE,221.36,None,2
ORD100942,2024-07-14,DTDC,Bangalore-Hyderabad,South,Economy,6,8,FALSE,TRUE,FALSE,269.81,Address Issue,2
ORD100943,2024-11-20,XpressBees,Bangalore-Hyderabad,South,Standard,3,5,FALSE,TRUE,FALSE,477.8,Address Issue,2
ORD100944,2024-11-05,Ekart,Kolkata-Delhi,North,Economy,8,11,FALSE,TRUE,FALSE,325.3,Weather Delay,3
ORD100945,2024-06-19,BlueDart,Kolkata-Delhi,North,Standard,3,6,FALSE,TRUE,FALSE,618.08,None,3
ORD100946,2024-04-23,Delhivery,Chennai-Pune,South,Express,2,2,TRUE,TRUE,TRUE,931.51,None,0
ORD100947,2024-05-24,BlueDart,Lucknow-Patna,East,Express,1,4,FALSE,TRUE,FALSE,1204.71,High Volume Surge,3
ORD100948,2024-07-18,Ekart,Bhopal-Indore,Central,Economy,6,6,TRUE,TRUE,TRUE,239.65,None,0
ORD100949,2024-09-19,Ekart,Bangalore-Hyderabad,South,Economy,8,9,FALSE,TRUE,FALSE,203.61,None,1
ORD100950,2024-07-08,Delhivery,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,888.32,None,0
ORD100951,2024-04-27,DTDC,Kolkata-Delhi,North,Standard,5,8,FALSE,TRUE,FALSE,794.37,Driver Shortage,3
ORD100952,2024-02-09,BlueDart,Chennai-Pune,South,Standard,4,4,TRUE,TRUE,TRUE,462.12,None,0
ORD100953,2024-12-12,BlueDart,Kolkata-Delhi,North,Express,1,2,FALSE,TRUE,FALSE,1322.82,Customs Hold,1
ORD100954,2024-01-04,Delhivery,Bhopal-Indore,Central,Standard,4,4,TRUE,TRUE,TRUE,460.47,None,0
ORD100955,2024-03-30,DTDC,Lucknow-Patna,East,Economy,7,10,FALSE,TRUE,FALSE,464.79,Vehicle Breakdown,3
ORD100956,2024-07-10,Ekart,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,829.45,None,0
ORD100957,2024-05-15,Ekart,Mumbai-Chennai,West,Economy,6,6,TRUE,TRUE,TRUE,219.26,None,0
ORD100958,2024-08-25,BlueDart,Kolkata-Delhi,North,Economy,8,12,FALSE,TRUE,FALSE,332.63,Weather Delay,4
ORD100959,2024-07-24,XpressBees,Kochi-Coimbatore,South,Express,2,3,FALSE,TRUE,FALSE,896.67,Vehicle Breakdown,1
ORD100960,2024-03-04,BlueDart,Jaipur-Ahmedabad,North,Express,2,3,FALSE,TRUE,FALSE,854.95,Customs Hold,1
ORD100961,2024-07-05,BlueDart,Surat-Nagpur,West,Express,2,2,TRUE,TRUE,TRUE,828.63,None,0
ORD100962,2024-07-02,Delhivery,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,292.31,Weather Delay,2
ORD100963,2024-04-11,BlueDart,Kolkata-Delhi,North,Express,2,3,FALSE,TRUE,FALSE,1398.54,None,1
ORD100964,2024-07-23,Ekart,Surat-Nagpur,West,Express,2,3,FALSE,TRUE,FALSE,900.97,Address Issue,1
ORD100965,2024-12-13,XpressBees,Bhopal-Indore,Central,Express,1,1,TRUE,FALSE,FALSE,896.86,Weather Delay,0
ORD100966,2024-03-19,XpressBees,Jaipur-Ahmedabad,North,Economy,8,9,FALSE,TRUE,FALSE,233.18,High Volume Surge,1
ORD100967,2024-05-06,Delhivery,Bhopal-Indore,Central,Express,2,2,TRUE,TRUE,TRUE,934.02,None,0
ORD100968,2024-03-02,Delhivery,Lucknow-Patna,East,Standard,5,6,FALSE,TRUE,FALSE,718.47,None,1
ORD100969,2024-01-27,XpressBees,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,954.73,None,0
ORD100970,2024-02-26,XpressBees,Lucknow-Patna,East,Economy,7,12,FALSE,TRUE,FALSE,344.29,None,5
ORD100971,2024-01-01,Ekart,Chennai-Pune,South,Standard,4,5,FALSE,TRUE,FALSE,485.56,None,1
ORD100972,2024-06-20,Ekart,Delhi-Mumbai,North,Express,2,4,FALSE,TRUE,FALSE,1059.42,Address Issue,2
ORD100973,2024-07-04,BlueDart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,891.02,None,0
ORD100974,2024-03-07,DTDC,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,278.95,None,0
ORD100975,2024-02-08,BlueDart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,922.34,None,0
ORD100976,2024-04-08,DTDC,Bhopal-Indore,Central,Standard,4,7,FALSE,TRUE,FALSE,535.84,None,3
ORD100977,2024-01-12,DTDC,Lucknow-Patna,East,Economy,7,11,FALSE,TRUE,FALSE,390.45,High Volume Surge,4
ORD100978,2024-07-22,DTDC,Bangalore-Hyderabad,South,Standard,5,5,TRUE,FALSE,FALSE,578.1,Driver Shortage,0
ORD100979,2024-04-15,DTDC,Surat-Nagpur,West,Economy,6,7,FALSE,TRUE,FALSE,273.37,Address Issue,1
ORD100980,2024-08-21,BlueDart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,899.41,None,0
ORD100981,2024-01-24,DTDC,Bhopal-Indore,Central,Standard,4,4,TRUE,TRUE,TRUE,508.86,None,0
ORD100982,2024-03-09,Delhivery,Bhopal-Indore,Central,Standard,3,3,TRUE,TRUE,TRUE,430,None,0
ORD100983,2024-06-26,BlueDart,Chennai-Pune,South,Economy,6,6,TRUE,TRUE,TRUE,198.06,None,0
ORD100984,2024-11-09,Ekart,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,441.75,None,0
ORD100985,2024-03-31,Ekart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,929.09,None,0
ORD100986,2024-11-30,BlueDart,Chennai-Pune,South,Economy,8,8,TRUE,TRUE,TRUE,228.28,None,0
ORD100987,2024-03-20,DTDC,Chennai-Pune,South,Economy,6,7,FALSE,TRUE,FALSE,257.49,Customs Hold,1
ORD100988,2024-04-02,Delhivery,Surat-Nagpur,West,Economy,8,9,FALSE,TRUE,FALSE,237.7,None,1
ORD100989,2024-06-07,Delhivery,Surat-Nagpur,West,Express,1,2,FALSE,TRUE,FALSE,795.67,None,1
ORD100990,2024-05-05,Delhivery,Bangalore-Hyderabad,South,Standard,5,5,TRUE,TRUE,TRUE,411.48,None,0
ORD100991,2024-01-23,XpressBees,Surat-Nagpur,West,Express,1,3,FALSE,TRUE,FALSE,903.45,Driver Shortage,2
ORD100992,2024-01-05,Delhivery,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,866.94,None,0
ORD100993,2024-06-06,DTDC,Mumbai-Chennai,West,Economy,7,9,FALSE,TRUE,FALSE,266.45,Vehicle Breakdown,2
ORD100994,2024-02-22,XpressBees,Jaipur-Ahmedabad,North,Express,1,1,TRUE,TRUE,TRUE,1018.04,None,0
ORD100995,2024-07-16,Ekart,Bhopal-Indore,Central,Express,2,2,TRUE,FALSE,FALSE,803.13,None,0
ORD100996,2024-12-17,Ekart,Bangalore-Hyderabad,South,Economy,7,7,TRUE,TRUE,TRUE,228.11,None,0
ORD100997,2024-06-19,XpressBees,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,899.61,None,0
ORD100998,2024-11-03,Ekart,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,855.18,None,0
ORD100999,2024-12-30,XpressBees,Bangalore-Hyderabad,South,Express,2,4,FALSE,TRUE,FALSE,1031.97,Address Issue,2
ORD101000,2024-09-01,BlueDart,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,840.94,None,0
ORD101001,2024-03-06,BlueDart,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,212.21,None,0
ORD101002,2024-11-30,XpressBees,Bangalore-Hyderabad,South,Standard,4,6,FALSE,TRUE,FALSE,594.41,Vehicle Breakdown,2
ORD101003,2024-12-21,XpressBees,Kolkata-Delhi,North,Standard,5,10,FALSE,TRUE,FALSE,832.27,High Volume Surge,5
ORD101004,2024-01-31,BlueDart,Kolkata-Delhi,North,Express,2,3,FALSE,TRUE,FALSE,1122.33,Weather Delay,1
ORD101005,2024-05-04,Ekart,Jaipur-Ahmedabad,North,Express,2,3,FALSE,TRUE,FALSE,910.06,Customs Hold,1
ORD101006,2024-02-24,Delhivery,Kolkata-Delhi,North,Express,1,2,FALSE,TRUE,FALSE,1215.09,Driver Shortage,1
ORD101007,2024-02-09,BlueDart,Kochi-Coimbatore,South,Standard,5,5,TRUE,FALSE,FALSE,437.87,None,0
ORD101008,2024-12-21,DTDC,Delhi-Mumbai,North,Standard,3,5,FALSE,TRUE,FALSE,773.99,Driver Shortage,2
ORD101009,2024-12-14,Ekart,Delhi-Mumbai,North,Express,1,2,FALSE,TRUE,FALSE,1071.19,Customs Hold,1
ORD101010,2024-07-12,DTDC,Surat-Nagpur,West,Economy,7,9,FALSE,TRUE,FALSE,242.75,High Volume Surge,2
ORD101011,2024-10-13,Delhivery,Bangalore-Hyderabad,South,Standard,5,5,TRUE,TRUE,TRUE,421.53,None,0
ORD101012,2024-01-28,BlueDart,Kochi-Coimbatore,South,Economy,7,8,FALSE,TRUE,FALSE,226.24,Vehicle Breakdown,1
ORD101013,2024-05-24,XpressBees,Jaipur-Ahmedabad,North,Express,2,2,TRUE,FALSE,FALSE,1109.47,None,0
ORD101014,2024-11-22,DTDC,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,997.76,None,0
ORD101015,2024-01-05,Delhivery,Delhi-Mumbai,North,Standard,3,6,FALSE,TRUE,FALSE,628.83,Address Issue,3
ORD101016,2024-07-01,Ekart,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,440.16,None,0
ORD101017,2024-01-13,BlueDart,Bangalore-Hyderabad,South,Standard,4,4,TRUE,TRUE,TRUE,474.76,None,0
ORD101018,2024-11-16,XpressBees,Kochi-Coimbatore,South,Standard,5,5,TRUE,TRUE,TRUE,509.54,None,0
ORD101019,2024-11-07,Delhivery,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,850.28,None,0
ORD101020,2024-08-08,Ekart,Bhopal-Indore,Central,Standard,3,3,TRUE,TRUE,TRUE,461.11,None,0
ORD101021,2024-06-07,XpressBees,Delhi-Mumbai,North,Express,1,6,FALSE,TRUE,FALSE,1492.34,None,5
ORD101022,2024-05-23,BlueDart,Bhopal-Indore,Central,Standard,3,4,FALSE,TRUE,FALSE,489.07,None,1
ORD101023,2024-05-12,Ekart,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,474.47,None,0
ORD101024,2024-09-06,Ekart,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,492.45,None,0
ORD101025,2024-12-15,Ekart,Delhi-Mumbai,North,Standard,4,6,FALSE,TRUE,FALSE,670.49,Weather Delay,2
ORD101026,2024-07-11,DTDC,Lucknow-Patna,East,Standard,4,7,FALSE,TRUE,FALSE,704.47,Address Issue,3
ORD101027,2024-08-26,DTDC,Bangalore-Hyderabad,South,Standard,3,4,FALSE,TRUE,FALSE,538.45,High Volume Surge,1
ORD101028,2024-06-24,BlueDart,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,798.91,Address Issue,1
ORD101029,2024-03-15,XpressBees,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,1119.85,None,0
ORD101030,2024-01-28,Ekart,Kolkata-Delhi,North,Economy,6,10,FALSE,TRUE,FALSE,359.02,Vehicle Breakdown,4
ORD101031,2024-12-30,BlueDart,Kolkata-Delhi,North,Economy,7,9,FALSE,TRUE,FALSE,266.4,Address Issue,2
ORD101032,2024-03-25,XpressBees,Surat-Nagpur,West,Economy,6,8,FALSE,TRUE,FALSE,263.67,Address Issue,2
ORD101033,2024-10-14,Ekart,Kolkata-Delhi,North,Standard,4,6,FALSE,TRUE,FALSE,697.11,Weather Delay,2
ORD101034,2024-06-11,Delhivery,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,905,None,0
ORD101035,2024-08-18,Delhivery,Delhi-Mumbai,North,Standard,3,5,FALSE,TRUE,FALSE,702.54,Weather Delay,2
ORD101036,2024-10-06,XpressBees,Bangalore-Hyderabad,South,Economy,8,8,TRUE,TRUE,TRUE,280.53,None,0
ORD101037,2024-07-05,DTDC,Bangalore-Hyderabad,South,Standard,3,4,FALSE,TRUE,FALSE,591.41,None,1
ORD101038,2024-08-06,Ekart,Delhi-Mumbai,North,Standard,5,7,FALSE,TRUE,FALSE,634.97,High Volume Surge,2
ORD101039,2024-08-11,Ekart,Bhopal-Indore,Central,Express,1,2,FALSE,TRUE,FALSE,795.07,High Volume Surge,1
ORD101040,2024-02-14,Ekart,Lucknow-Patna,East,Economy,8,12,FALSE,TRUE,FALSE,361.44,Weather Delay,4
ORD101041,2024-02-21,BlueDart,Mumbai-Chennai,West,Economy,6,7,FALSE,TRUE,FALSE,231,High Volume Surge,1
ORD101042,2024-04-10,DTDC,Surat-Nagpur,West,Economy,6,8,FALSE,TRUE,FALSE,265.24,Weather Delay,2
ORD101043,2024-01-04,BlueDart,Surat-Nagpur,West,Standard,4,5,FALSE,TRUE,FALSE,463.04,Customs Hold,1
ORD101044,2024-07-31,Delhivery,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,209.64,None,0
ORD101045,2024-06-11,BlueDart,Kolkata-Delhi,North,Standard,3,4,FALSE,TRUE,FALSE,675.8,High Volume Surge,1
ORD101046,2024-11-11,Delhivery,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,215.22,None,0
ORD101047,2024-04-28,BlueDart,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,321.51,Customs Hold,2
ORD101048,2024-10-10,Delhivery,Mumbai-Chennai,West,Economy,6,7,FALSE,TRUE,FALSE,225.6,None,1
ORD101049,2024-01-15,Ekart,Bangalore-Hyderabad,South,Express,1,1,TRUE,FALSE,FALSE,766.96,Vehicle Breakdown,0
ORD101050,2024-04-05,DTDC,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,1100.76,None,0
ORD101051,2024-01-27,Delhivery,Kolkata-Delhi,North,Standard,3,6,FALSE,TRUE,FALSE,677.04,None,3
ORD101052,2024-03-03,BlueDart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,922.62,None,0
ORD101053,2024-07-04,Delhivery,Mumbai-Chennai,West,Standard,4,4,TRUE,TRUE,TRUE,449.48,None,0
ORD101054,2024-08-18,XpressBees,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1421.06,Driver Shortage,2
ORD101055,2024-01-17,Delhivery,Bangalore-Hyderabad,South,Standard,3,3,TRUE,TRUE,TRUE,461.81,None,0
ORD101056,2024-03-03,Ekart,Mumbai-Chennai,West,Standard,4,4,TRUE,TRUE,TRUE,471.75,None,0
ORD101057,2024-02-12,DTDC,Kolkata-Delhi,North,Express,1,6,FALSE,TRUE,FALSE,1388.89,None,5
ORD101058,2024-10-09,Ekart,Bangalore-Hyderabad,South,Standard,4,4,TRUE,TRUE,TRUE,436.37,None,0
ORD101059,2024-05-23,XpressBees,Chennai-Pune,South,Economy,7,9,FALSE,TRUE,FALSE,237.72,Driver Shortage,2
ORD101060,2024-11-01,BlueDart,Lucknow-Patna,East,Economy,8,10,FALSE,TRUE,FALSE,348.1,Customs Hold,2
ORD101061,2024-02-02,Ekart,Chennai-Pune,South,Economy,6,7,FALSE,TRUE,FALSE,222.95,Driver Shortage,1
ORD101062,2024-06-29,Delhivery,Surat-Nagpur,West,Express,2,3,FALSE,TRUE,FALSE,905.54,High Volume Surge,1
ORD101063,2024-03-15,BlueDart,Lucknow-Patna,East,Express,1,4,FALSE,TRUE,FALSE,1093.98,Address Issue,3
ORD101064,2024-10-17,BlueDart,Jaipur-Ahmedabad,North,Express,2,2,TRUE,TRUE,TRUE,801.34,None,0
ORD101065,2024-10-14,Delhivery,Jaipur-Ahmedabad,North,Economy,6,7,FALSE,TRUE,FALSE,207.34,None,1
ORD101066,2024-01-26,DTDC,Chennai-Pune,South,Economy,6,9,FALSE,TRUE,FALSE,277.52,None,3
ORD101067,2024-01-11,XpressBees,Surat-Nagpur,West,Express,2,3,FALSE,FALSE,FALSE,930.71,High Volume Surge,1
ORD101068,2024-07-25,BlueDart,Chennai-Pune,South,Economy,8,8,TRUE,TRUE,TRUE,210.51,None,0
ORD101069,2024-06-26,DTDC,Delhi-Mumbai,North,Economy,6,10,FALSE,FALSE,FALSE,384.87,None,4
ORD101070,2024-07-10,BlueDart,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,328.95,Weather Delay,2
ORD101071,2024-06-14,BlueDart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,788.58,None,0
ORD101072,2024-05-12,Delhivery,Lucknow-Patna,East,Express,1,2,FALSE,TRUE,FALSE,1119.1,Weather Delay,1
ORD101073,2024-03-28,BlueDart,Delhi-Mumbai,North,Express,2,3,FALSE,TRUE,FALSE,1340.08,None,1
ORD101074,2024-07-30,DTDC,Bangalore-Hyderabad,South,Standard,3,3,TRUE,TRUE,TRUE,606.42,None,0
ORD101075,2024-05-23,BlueDart,Surat-Nagpur,West,Economy,8,8,TRUE,TRUE,TRUE,227.1,None,0
ORD101076,2024-11-27,XpressBees,Jaipur-Ahmedabad,North,Express,1,2,FALSE,TRUE,FALSE,1061.79,None,1
ORD101077,2024-02-23,BlueDart,Kolkata-Delhi,North,Express,2,3,FALSE,FALSE,FALSE,1234.02,None,1
ORD101078,2024-08-20,Delhivery,Jaipur-Ahmedabad,North,Economy,8,8,TRUE,TRUE,TRUE,211.72,None,0
ORD101079,2024-04-13,DTDC,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,1036.3,None,0
ORD101080,2024-08-24,Delhivery,Lucknow-Patna,East,Express,2,4,FALSE,TRUE,FALSE,1368.45,None,2
ORD101081,2024-06-29,BlueDart,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,769.86,Customs Hold,1
ORD101082,2024-09-14,BlueDart,Chennai-Pune,South,Economy,6,6,TRUE,TRUE,TRUE,204.63,None,0
ORD101083,2024-07-25,DTDC,Lucknow-Patna,East,Standard,3,6,FALSE,FALSE,FALSE,825.31,None,3
ORD101084,2024-02-26,DTDC,Bangalore-Hyderabad,South,Standard,5,8,FALSE,TRUE,FALSE,459.38,None,3
ORD101085,2024-07-26,BlueDart,Kolkata-Delhi,North,Express,1,4,FALSE,TRUE,FALSE,1184.98,Driver Shortage,3
ORD101086,2024-01-02,XpressBees,Lucknow-Patna,East,Express,1,6,FALSE,TRUE,FALSE,1346.11,Address Issue,5
ORD101087,2024-06-10,Delhivery,Mumbai-Chennai,West,Economy,8,9,FALSE,TRUE,FALSE,235.51,Vehicle Breakdown,1
ORD101088,2024-01-11,Delhivery,Mumbai-Chennai,West,Express,2,3,FALSE,TRUE,FALSE,767.16,Address Issue,1
ORD101089,2024-10-25,Ekart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,929.82,None,0
ORD101090,2024-03-16,XpressBees,Delhi-Mumbai,North,Express,2,3,FALSE,TRUE,FALSE,1728.81,None,1
ORD101091,2024-10-06,BlueDart,Mumbai-Chennai,West,Standard,5,5,TRUE,TRUE,TRUE,471.13,None,0
ORD101092,2024-11-01,XpressBees,Chennai-Pune,South,Standard,4,5,FALSE,TRUE,FALSE,504.74,Driver Shortage,1
ORD101093,2024-04-22,BlueDart,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,441.93,None,0
ORD101094,2024-08-08,Ekart,Bangalore-Hyderabad,South,Standard,3,3,TRUE,TRUE,TRUE,467.62,None,0
ORD101095,2024-02-25,Delhivery,Jaipur-Ahmedabad,North,Economy,6,6,TRUE,TRUE,TRUE,214.62,None,0
ORD101096,2024-10-28,DTDC,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,508.62,None,0
ORD101097,2024-05-27,Ekart,Lucknow-Patna,East,Standard,3,4,FALSE,TRUE,FALSE,637.13,Address Issue,1
ORD101098,2024-05-28,BlueDart,Mumbai-Chennai,West,Standard,5,5,TRUE,TRUE,TRUE,418.52,None,0
ORD101099,2024-05-24,DTDC,Kochi-Coimbatore,South,Economy,6,8,FALSE,TRUE,FALSE,250.34,None,2
ORD101100,2024-05-08,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,FALSE,FALSE,824.88,Weather Delay,0
ORD101101,2024-03-14,Ekart,Bangalore-Hyderabad,South,Standard,5,5,TRUE,TRUE,TRUE,469.19,None,0
ORD101102,2024-05-13,XpressBees,Kolkata-Delhi,North,Economy,6,8,FALSE,TRUE,FALSE,401.28,Weather Delay,2
ORD101103,2024-05-08,DTDC,Chennai-Pune,South,Standard,3,6,FALSE,TRUE,FALSE,532.22,Vehicle Breakdown,3
ORD101104,2024-08-11,XpressBees,Bangalore-Hyderabad,South,Economy,6,7,FALSE,FALSE,FALSE,273.78,Customs Hold,1
ORD101105,2024-07-02,Delhivery,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,228.15,None,0
ORD101106,2024-08-03,Ekart,Surat-Nagpur,West,Standard,4,5,FALSE,TRUE,FALSE,446.52,Weather Delay,1
ORD101107,2024-11-13,Delhivery,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,214.42,None,0
ORD101108,2024-01-28,DTDC,Bhopal-Indore,Central,Standard,3,4,FALSE,TRUE,FALSE,526.01,Customs Hold,1
ORD101109,2024-05-28,BlueDart,Mumbai-Chennai,West,Standard,5,5,TRUE,TRUE,TRUE,413.77,None,0
ORD101110,2024-01-28,XpressBees,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,284.68,None,0
ORD101111,2024-04-12,DTDC,Kolkata-Delhi,North,Express,2,3,FALSE,TRUE,FALSE,1385.28,Driver Shortage,1
ORD101112,2024-02-23,BlueDart,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,807.03,None,0
ORD101113,2024-04-30,BlueDart,Surat-Nagpur,West,Economy,7,8,FALSE,TRUE,FALSE,203.36,Vehicle Breakdown,1
ORD101114,2024-01-12,Ekart,Bhopal-Indore,Central,Economy,8,9,FALSE,TRUE,FALSE,225.15,Driver Shortage,1
ORD101115,2024-10-06,Delhivery,Bangalore-Hyderabad,South,Economy,8,8,TRUE,TRUE,TRUE,230.63,None,0
ORD101116,2024-08-25,XpressBees,Kolkata-Delhi,North,Standard,4,8,FALSE,TRUE,FALSE,786.22,Weather Delay,4
ORD101117,2024-08-15,XpressBees,Lucknow-Patna,East,Express,1,4,FALSE,TRUE,FALSE,1322.98,High Volume Surge,3
ORD101118,2024-04-17,Ekart,Delhi-Mumbai,North,Express,2,6,FALSE,TRUE,FALSE,1316.79,High Volume Surge,4
ORD101119,2024-06-22,DTDC,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,549.76,None,0
ORD101120,2024-11-26,Delhivery,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,411.14,None,0
ORD101121,2024-12-23,XpressBees,Surat-Nagpur,West,Standard,5,7,FALSE,TRUE,FALSE,610.33,Vehicle Breakdown,2
ORD101122,2024-12-06,DTDC,Jaipur-Ahmedabad,North,Economy,7,10,FALSE,FALSE,FALSE,254.63,None,3
ORD101123,2024-03-30,XpressBees,Mumbai-Chennai,West,Economy,7,8,FALSE,TRUE,FALSE,290.49,None,1
ORD101124,2024-03-30,XpressBees,Lucknow-Patna,East,Express,1,5,FALSE,FALSE,FALSE,1501.6,Weather Delay,4
ORD101125,2024-05-09,BlueDart,Jaipur-Ahmedabad,North,Economy,7,8,FALSE,TRUE,FALSE,226.05,Vehicle Breakdown,1
ORD101126,2024-04-08,XpressBees,Surat-Nagpur,West,Economy,7,7,TRUE,TRUE,TRUE,262.59,None,0
ORD101127,2024-07-27,DTDC,Mumbai-Chennai,West,Express,1,1,TRUE,TRUE,TRUE,1056.33,None,0
ORD101128,2024-11-12,DTDC,Kochi-Coimbatore,South,Express,2,3,FALSE,TRUE,FALSE,1033.84,Address Issue,1
ORD101129,2024-09-21,Delhivery,Bhopal-Indore,Central,Express,2,3,FALSE,TRUE,FALSE,913.58,Vehicle Breakdown,1
ORD101130,2024-01-12,BlueDart,Chennai-Pune,South,Express,2,2,TRUE,TRUE,TRUE,856.89,None,0
ORD101131,2024-10-21,Ekart,Kolkata-Delhi,North,Standard,4,7,FALSE,TRUE,FALSE,768.43,None,3
ORD101132,2024-01-16,DTDC,Kolkata-Delhi,North,Economy,8,11,FALSE,TRUE,FALSE,456.2,Driver Shortage,3
ORD101133,2024-12-05,Ekart,Delhi-Mumbai,North,Standard,4,5,FALSE,TRUE,FALSE,557.94,Address Issue,1
ORD101134,2024-10-09,Delhivery,Delhi-Mumbai,North,Standard,3,6,FALSE,TRUE,FALSE,584.59,Weather Delay,3
ORD101135,2024-04-25,Delhivery,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,449.69,None,0
ORD101136,2024-04-10,XpressBees,Jaipur-Ahmedabad,North,Standard,4,4,TRUE,TRUE,TRUE,525.41,None,0
ORD101137,2024-12-25,DTDC,Bhopal-Indore,Central,Standard,5,7,FALSE,TRUE,FALSE,526.24,Customs Hold,2
ORD101138,2024-01-06,DTDC,Lucknow-Patna,East,Express,1,3,FALSE,TRUE,FALSE,1450.55,None,2
ORD101139,2024-01-23,XpressBees,Kolkata-Delhi,North,Economy,8,11,FALSE,TRUE,FALSE,306.38,Address Issue,3
ORD101140,2024-07-22,Ekart,Jaipur-Ahmedabad,North,Economy,8,8,TRUE,TRUE,TRUE,203.71,None,0
ORD101141,2024-09-10,BlueDart,Surat-Nagpur,West,Economy,6,6,TRUE,TRUE,TRUE,221.92,None,0
ORD101142,2024-05-29,Delhivery,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,475.22,None,0
ORD101143,2024-04-14,DTDC,Kolkata-Delhi,North,Standard,4,9,FALSE,FALSE,FALSE,898.28,None,5
ORD101144,2024-04-30,DTDC,Bangalore-Hyderabad,South,Express,2,4,FALSE,FALSE,FALSE,1119.18,None,2
ORD101145,2024-05-22,XpressBees,Surat-Nagpur,West,Express,1,2,FALSE,TRUE,FALSE,993.69,Weather Delay,1
ORD101146,2024-01-27,XpressBees,Kochi-Coimbatore,South,Standard,3,5,FALSE,TRUE,FALSE,502.77,High Volume Surge,2
ORD101147,2024-06-21,BlueDart,Chennai-Pune,South,Economy,7,7,TRUE,TRUE,TRUE,231.2,None,0
ORD101148,2024-10-10,DTDC,Chennai-Pune,South,Express,1,3,FALSE,TRUE,FALSE,1159.59,Weather Delay,2
ORD101149,2024-01-08,Ekart,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,326.45,Vehicle Breakdown,2
ORD101150,2024-11-11,Ekart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,832.08,None,0
ORD101151,2024-11-07,Ekart,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,477.92,None,0
ORD101152,2024-01-05,BlueDart,Delhi-Mumbai,North,Standard,5,8,FALSE,TRUE,FALSE,691.56,None,3
